x,y,vx,vy,paddle.y
850,85,-5,5,20
855,80,-5,5,20
860,75,-5,5,20
865,70,-5,5,20
870,65,-5,5,20
875,60,-5,5,20
880,55,-5,5,20
885,50,-5,5,20
890,45,-5,5,20
895,40,-5,5,20
900,35,-5,5,20
905,40,-5,-5,20
910,45,-5,-5,20
915,50,-5,-5,20
920,55,-5,-5,20
925,60,-5,-5,20
930,65,-5,-5,20
935,70,-5,-5,20
940,75,-5,-5,20
945,80,-5,-5,20
950,85,-5,-5,20
955,90,-5,-5,20
960,95,-5,-5,20
960,105,5,-5,20
955,110,5,-5,20
950,115,5,-5,20
945,120,5,-5,20
940,125,5,-5,20
935,130,5,-5,20
930,135,5,-5,20
925,140,5,-5,20
920,145,5,-5,20
915,150,5,-5,20
910,155,5,-5,20
905,160,5,-5,20
900,165,5,-5,20
895,170,5,-5,20
890,175,5,-5,20
885,180,5,-5,20
880,185,5,-5,20
875,190,5,-5,20
870,195,5,-5,20
865,200,5,-5,20
860,205,5,-5,20
855,210,5,-5,20
850,215,5,-5,20
845,220,5,-5,20
840,225,5,-5,20
835,230,5,-5,20
830,235,5,-5,20
825,240,5,-5,20
820,245,5,-5,20
815,250,5,-5,20
810,255,5,-5,20
805,260,5,-5,20
800,265,5,-5,20
795,270,5,-5,20
790,275,5,-5,20
785,280,5,-5,20
780,285,5,-5,20
775,290,5,-5,20
770,295,5,-5,20
765,300,5,-5,20
760,305,5,-5,20
755,310,5,-5,20
750,315,5,-5,20
745,320,5,-5,20
740,325,5,-5,20
735,330,5,-5,20
730,335,5,-5,20
725,340,5,-5,20
720,345,5,-5,20
715,350,5,-5,20
710,355,5,-5,20
705,360,5,-5,20
700,365,5,-5,20
695,370,5,-5,20
690,375,5,-5,20
685,380,5,-5,20
680,385,5,-5,20
675,390,5,-5,20
670,395,5,-5,20
665,400,5,-5,20
660,405,5,-5,20
655,410,5,-5,20
650,415,5,-5,20
645,420,5,-5,20
640,425,5,-5,20
635,430,5,-5,20
630,435,5,-5,20
625,440,5,-5,20
620,445,5,-5,20
615,450,5,-5,20
610,455,5,-5,20
605,460,5,-5,20
600,465,5,-5,20
595,460,5,5,20
590,455,5,5,20
585,450,5,5,20
580,445,5,5,20
575,440,5,5,25
570,435,5,5,30
565,430,5,5,35
560,425,5,5,40
555,420,5,5,45
550,415,5,5,50
545,410,5,5,55
540,405,5,5,60
535,400,5,5,65
530,395,5,5,65
525,390,5,5,65
520,385,5,5,65
515,380,5,5,65
510,375,5,5,65
505,370,5,5,65
500,365,5,5,65
495,360,5,5,65
490,355,5,5,65
485,350,5,5,65
480,345,5,5,65
475,340,5,5,65
470,335,5,5,65
465,330,5,5,70
460,325,5,5,75
455,320,5,5,80
450,315,5,5,85
445,310,5,5,90
440,305,5,5,95
435,300,5,5,100
430,295,5,5,105
425,290,5,5,110
420,285,5,5,110
415,280,5,5,110
410,275,5,5,110
405,270,5,5,110
400,265,5,5,110
395,260,5,5,110
390,255,5,5,110
385,250,5,5,110
380,245,5,5,110
375,240,5,5,110
370,235,5,5,110
365,230,5,5,110
360,225,5,5,110
355,220,5,5,110
350,215,5,5,110
345,210,5,5,110
340,205,5,5,110
335,200,5,5,110
330,195,5,5,110
325,190,5,5,110
320,185,5,5,110
315,180,5,5,110
310,175,5,5,110
305,170,5,5,110
300,165,5,5,110
295,160,5,5,110
290,155,5,5,110
285,150,5,5,110
280,145,5,5,110
275,140,5,5,110
270,135,5,5,110
265,130,5,5,110
260,125,5,5,110
255,120,5,5,110
250,115,5,5,110
245,110,5,5,110
240,105,5,5,110
235,100,5,5,110
230,95,5,5,110
225,90,5,5,110
220,85,5,5,110
215,80,5,5,110
210,75,5,5,110
205,70,5,5,110
200,65,5,5,110
195,60,5,5,110
190,55,5,5,110
185,50,5,5,110
180,45,5,5,110
175,40,5,5,110
170,35,5,5,110
165,40,5,-5,110
160,45,5,-5,110
155,50,5,-5,110
150,55,5,-5,110
145,60,5,-5,110
140,65,5,-5,110
135,70,5,-5,110
130,75,5,-5,110
125,80,5,-5,110
120,85,5,-5,110
115,90,5,-5,110
110,95,5,-5,110
105,100,5,-5,110
100,105,5,-5,110
95,110,5,-5,110
90,115,5,-5,110
85,120,5,-5,110
80,125,5,-5,110
75,130,5,-5,110
70,135,5,-5,110
65,140,5,-5,110
60,145,5,-5,110
55,150,5,-5,110
50,155,5,-5,110
45,160,5,-5,110
40,165,5,-5,110
40,175,-5,-5,110
45,180,-5,-5,110
50,185,-5,-5,110
55,190,-5,-5,110
60,195,-5,-5,110
65,200,-5,-5,110
70,205,-5,-5,110
75,210,-5,-5,110
80,215,-5,-5,110
85,220,-5,-5,110
90,225,-5,-5,110
95,230,-5,-5,110
100,235,-5,-5,110
105,240,-5,-5,110
110,245,-5,-5,110
115,250,-5,-5,110
120,255,-5,-5,110
125,260,-5,-5,110
130,265,-5,-5,110
135,270,-5,-5,110
140,275,-5,-5,110
145,280,-5,-5,110
150,285,-5,-5,110
155,290,-5,-5,110
160,295,-5,-5,110
165,300,-5,-5,110
170,305,-5,-5,110
175,310,-5,-5,110
180,315,-5,-5,110
185,320,-5,-5,110
190,325,-5,-5,110
195,330,-5,-5,110
200,335,-5,-5,110
205,340,-5,-5,110
210,345,-5,-5,110
215,350,-5,-5,110
220,355,-5,-5,110
225,360,-5,-5,110
230,365,-5,-5,110
235,370,-5,-5,110
240,375,-5,-5,110
245,380,-5,-5,110
250,385,-5,-5,110
255,390,-5,-5,110
260,395,-5,-5,110
265,400,-5,-5,110
270,405,-5,-5,110
275,410,-5,-5,110
280,415,-5,-5,110
285,420,-5,-5,110
290,425,-5,-5,110
295,430,-5,-5,110
300,435,-5,-5,110
305,440,-5,-5,110
310,445,-5,-5,110
315,450,-5,-5,110
320,455,-5,-5,110
325,460,-5,-5,110
330,465,-5,-5,110
335,460,-5,5,110
340,455,-5,5,110
345,450,-5,5,110
350,445,-5,5,110
355,440,-5,5,110
360,435,-5,5,110
365,430,-5,5,110
370,425,-5,5,110
375,420,-5,5,110
380,415,-5,5,110
385,410,-5,5,110
390,405,-5,5,110
395,400,-5,5,110
400,395,-5,5,110
405,390,-5,5,110
410,385,-5,5,110
415,380,-5,5,110
420,375,-5,5,110
425,370,-5,5,110
430,365,-5,5,110
435,360,-5,5,110
440,355,-5,5,110
445,350,-5,5,110
450,345,-5,5,110
455,340,-5,5,110
460,335,-5,5,110
465,330,-5,5,110
470,325,-5,5,110
475,320,-5,5,110
480,315,-5,5,110
485,310,-5,5,110
490,305,-5,5,110
495,300,-5,5,110
500,295,-5,5,110
505,290,-5,5,110
510,285,-5,5,110
515,280,-5,5,110
520,275,-5,5,110
525,270,-5,5,110
530,265,-5,5,110
535,260,-5,5,110
540,255,-5,5,110
545,250,-5,5,110
550,245,-5,5,110
555,240,-5,5,110
560,235,-5,5,110
565,230,-5,5,110
570,225,-5,5,110
575,220,-5,5,110
580,215,-5,5,110
585,210,-5,5,110
590,205,-5,5,110
595,200,-5,5,110
600,195,-5,5,110
605,190,-5,5,110
610,185,-5,5,110
615,180,-5,5,110
620,175,-5,5,110
625,170,-5,5,110
630,165,-5,5,110
635,160,-5,5,110
640,155,-5,5,110
645,150,-5,5,110
650,145,-5,5,110
655,140,-5,5,110
660,135,-5,5,110
665,130,-5,5,110
670,125,-5,5,110
675,120,-5,5,110
680,115,-5,5,110
685,110,-5,5,110
690,105,-5,5,110
695,100,-5,5,110
700,95,-5,5,110
705,90,-5,5,110
710,85,-5,5,110
715,80,-5,5,110
720,75,-5,5,110
725,70,-5,5,110
730,65,-5,5,110
735,60,-5,5,110
740,55,-5,5,110
745,50,-5,5,110
750,45,-5,5,110
755,40,-5,5,110
760,35,-5,5,110
765,40,-5,-5,110
770,45,-5,-5,110
775,50,-5,-5,110
780,55,-5,-5,110
785,60,-5,-5,110
790,65,-5,-5,110
795,70,-5,-5,110
800,75,-5,-5,110
805,80,-5,-5,110
810,85,-5,-5,110
815,90,-5,-5,110
820,95,-5,-5,110
825,100,-5,-5,110
830,105,-5,-5,110
835,110,-5,-5,110
840,115,-5,-5,110
845,120,-5,-5,110
850,125,-5,-5,110
855,130,-5,-5,110
860,135,-5,-5,110
865,140,-5,-5,110
870,145,-5,-5,110
875,150,-5,-5,110
880,155,-5,-5,110
885,160,-5,-5,110
890,165,-5,-5,110
895,170,-5,-5,110
900,175,-5,-5,110
905,180,-5,-5,110
910,185,-5,-5,110
915,190,-5,-5,110
920,195,-5,-5,110
925,200,-5,-5,110
930,205,-5,-5,110
935,210,-5,-5,110
940,215,-5,-5,110
945,220,-5,-5,110
950,225,-5,-5,110
955,230,-5,-5,110
960,235,-5,-5,110
960,245,5,-5,110
955,250,5,-5,110
950,255,5,-5,110
945,260,5,-5,110
940,265,5,-5,110
935,270,5,-5,110
930,275,5,-5,110
925,280,5,-5,110
920,285,5,-5,110
915,290,5,-5,110
910,295,5,-5,110
905,300,5,-5,110
900,305,5,-5,110
895,310,5,-5,110
890,315,5,-5,110
885,320,5,-5,110
880,325,5,-5,110
875,330,5,-5,110
870,335,5,-5,110
865,340,5,-5,110
860,345,5,-5,110
855,350,5,-5,110
850,355,5,-5,110
845,360,5,-5,110
840,365,5,-5,110
835,370,5,-5,110
830,375,5,-5,110
825,380,5,-5,110
820,385,5,-5,110
815,390,5,-5,110
810,395,5,-5,110
805,400,5,-5,110
800,405,5,-5,110
795,410,5,-5,110
790,415,5,-5,110
785,420,5,-5,110
780,425,5,-5,110
775,430,5,-5,110
770,435,5,-5,110
765,440,5,-5,110
760,445,5,-5,110
755,450,5,-5,110
750,455,5,-5,110
745,460,5,-5,110
740,465,5,-5,110
735,460,5,5,110
730,455,5,5,110
725,450,5,5,110
720,445,5,5,110
715,440,5,5,110
710,435,5,5,110
705,430,5,5,110
700,425,5,5,110
695,420,5,5,110
690,415,5,5,110
685,410,5,5,110
680,405,5,5,110
675,400,5,5,110
670,395,5,5,110
665,390,5,5,110
660,385,5,5,110
655,380,5,5,110
650,375,5,5,110
645,370,5,5,110
640,365,5,5,110
635,360,5,5,110
630,355,5,5,110
625,350,5,5,110
620,345,5,5,110
615,340,5,5,110
610,335,5,5,110
605,330,5,5,110
600,325,5,5,110
595,320,5,5,110
590,315,5,5,110
585,310,5,5,110
580,305,5,5,110
575,300,5,5,110
570,295,5,5,110
565,290,5,5,110
560,285,5,5,110
555,280,5,5,110
550,275,5,5,110
545,270,5,5,110
540,265,5,5,110
535,260,5,5,110
530,255,5,5,110
525,250,5,5,110
520,245,5,5,110
515,240,5,5,110
510,235,5,5,110
505,230,5,5,110
500,225,5,5,110
495,220,5,5,110
490,215,5,5,110
485,210,5,5,110
480,205,5,5,110
475,200,5,5,110
470,195,5,5,110
465,190,5,5,110
460,185,5,5,110
455,180,5,5,110
450,175,5,5,110
445,170,5,5,110
440,165,5,5,110
435,160,5,5,110
430,155,5,5,110
425,150,5,5,110
420,145,5,5,110
415,140,5,5,110
410,135,5,5,110
405,130,5,5,110
400,125,5,5,110
395,120,5,5,110
390,115,5,5,110
385,110,5,5,110
380,105,5,5,110
375,100,5,5,110
370,95,5,5,110
365,90,5,5,110
360,85,5,5,110
355,80,5,5,110
350,75,5,5,110
345,70,5,5,110
340,65,5,5,110
335,60,5,5,110
330,55,5,5,110
325,50,5,5,115
320,45,5,5,120
315,40,5,5,125
310,35,5,5,130
305,40,5,-5,135
300,45,5,-5,140
295,50,5,-5,145
290,55,5,-5,150
285,60,5,-5,155
280,65,5,-5,160
275,70,5,-5,160
270,75,5,-5,160
265,80,5,-5,160
260,85,5,-5,160
255,90,5,-5,160
250,95,5,-5,160
245,100,5,-5,160
240,105,5,-5,160
235,110,5,-5,160
230,115,5,-5,160
225,120,5,-5,160
220,125,5,-5,160
215,130,5,-5,160
210,135,5,-5,160
205,140,5,-5,160
200,145,5,-5,160
195,150,5,-5,160
190,155,5,-5,160
185,160,5,-5,160
180,165,5,-5,160
175,170,5,-5,160
170,175,5,-5,160
165,180,5,-5,160
160,185,5,-5,160
155,190,5,-5,160
150,195,5,-5,160
145,200,5,-5,160
140,205,5,-5,160
135,210,5,-5,160
130,215,5,-5,160
125,220,5,-5,160
120,225,5,-5,160
115,230,5,-5,160
110,235,5,-5,165
105,240,5,-5,170
100,245,5,-5,175
95,250,5,-5,180
90,255,5,-5,185
85,260,5,-5,190
80,265,5,-5,195
75,270,5,-5,200
70,275,5,-5,205
65,280,5,-5,210
60,285,5,-5,215
55,290,5,-5,220
50,295,5,-5,225
45,300,5,-5,230
40,305,5,-5,235
40,315,-5,-5,240
45,320,-5,-5,245
50,325,-5,-5,250
55,330,-5,-5,250
60,335,-5,-5,250
65,340,-5,-5,250
70,345,-5,-5,250
75,350,-5,-5,250
80,355,-5,-5,250
85,360,-5,-5,250
90,365,-5,-5,250
95,370,-5,-5,250
100,375,-5,-5,250
105,380,-5,-5,250
110,385,-5,-5,250
115,390,-5,-5,250
120,395,-5,-5,250
125,400,-5,-5,250
130,405,-5,-5,250
135,410,-5,-5,250
140,415,-5,-5,250
145,420,-5,-5,250
150,425,-5,-5,250
155,430,-5,-5,250
160,435,-5,-5,250
165,440,-5,-5,250
170,445,-5,-5,250
175,450,-5,-5,250
180,455,-5,-5,250
185,460,-5,-5,250
190,465,-5,-5,250
195,460,-5,5,250
200,455,-5,5,250
205,450,-5,5,250
210,445,-5,5,250
215,440,-5,5,250
220,435,-5,5,250
225,430,-5,5,250
230,425,-5,5,250
235,420,-5,5,250
240,415,-5,5,250
245,410,-5,5,250
250,405,-5,5,250
255,400,-5,5,250
260,395,-5,5,250
265,390,-5,5,250
270,385,-5,5,250
275,380,-5,5,250
280,375,-5,5,250
285,370,-5,5,250
290,365,-5,5,250
295,360,-5,5,250
300,355,-5,5,250
305,350,-5,5,250
310,345,-5,5,250
315,340,-5,5,250
320,335,-5,5,250
325,330,-5,5,250
330,325,-5,5,250
335,320,-5,5,250
340,315,-5,5,250
345,310,-5,5,250
350,305,-5,5,250
355,300,-5,5,250
360,295,-5,5,250
365,290,-5,5,250
370,285,-5,5,250
375,280,-5,5,250
380,275,-5,5,250
385,270,-5,5,250
390,265,-5,5,250
395,260,-5,5,250
400,255,-5,5,250
405,250,-5,5,250
410,245,-5,5,250
415,240,-5,5,250
420,235,-5,5,250
425,230,-5,5,250
430,225,-5,5,250
435,220,-5,5,250
440,215,-5,5,250
445,210,-5,5,250
450,205,-5,5,250
455,200,-5,5,250
460,195,-5,5,250
465,190,-5,5,250
470,185,-5,5,250
475,180,-5,5,250
480,175,-5,5,250
485,170,-5,5,250
490,165,-5,5,250
495,160,-5,5,250
500,155,-5,5,250
505,150,-5,5,250
510,145,-5,5,250
515,140,-5,5,250
520,135,-5,5,250
525,130,-5,5,250
530,125,-5,5,250
535,120,-5,5,250
540,115,-5,5,250
545,110,-5,5,250
550,105,-5,5,250
555,100,-5,5,250
560,95,-5,5,250
565,90,-5,5,250
570,85,-5,5,250
575,80,-5,5,250
580,75,-5,5,250
585,70,-5,5,250
590,65,-5,5,250
595,60,-5,5,250
600,55,-5,5,250
605,50,-5,5,250
610,45,-5,5,250
615,40,-5,5,250
620,35,-5,5,250
625,40,-5,-5,250
630,45,-5,-5,250
635,50,-5,-5,250
640,55,-5,-5,250
645,60,-5,-5,250
650,65,-5,-5,250
655,70,-5,-5,250
660,75,-5,-5,250
665,80,-5,-5,250
670,85,-5,-5,250
675,90,-5,-5,250
680,95,-5,-5,250
685,100,-5,-5,250
690,105,-5,-5,250
695,110,-5,-5,250
700,115,-5,-5,250
705,120,-5,-5,250
710,125,-5,-5,250
715,130,-5,-5,250
720,135,-5,-5,250
725,140,-5,-5,250
730,145,-5,-5,250
735,150,-5,-5,250
740,155,-5,-5,250
745,160,-5,-5,250
750,165,-5,-5,250
755,170,-5,-5,250
760,175,-5,-5,250
765,180,-5,-5,250
770,185,-5,-5,250
775,190,-5,-5,250
780,195,-5,-5,250
785,200,-5,-5,250
790,205,-5,-5,250
795,210,-5,-5,250
800,215,-5,-5,250
805,220,-5,-5,250
810,225,-5,-5,250
815,230,-5,-5,250
820,235,-5,-5,250
825,240,-5,-5,250
830,245,-5,-5,250
835,250,-5,-5,250
840,255,-5,-5,250
845,260,-5,-5,250
850,265,-5,-5,250
855,270,-5,-5,250
860,275,-5,-5,250
865,280,-5,-5,250
870,285,-5,-5,250
875,290,-5,-5,250
880,295,-5,-5,250
885,300,-5,-5,250
890,305,-5,-5,250
895,310,-5,-5,250
900,315,-5,-5,250
905,320,-5,-5,250
910,325,-5,-5,250
915,330,-5,-5,250
920,335,-5,-5,250
925,340,-5,-5,250
930,345,-5,-5,250
935,350,-5,-5,250
940,355,-5,-5,250
945,360,-5,-5,250
950,365,-5,-5,250
955,370,-5,-5,250
960,375,-5,-5,250
960,385,5,-5,250
955,390,5,-5,250
950,395,5,-5,250
945,400,5,-5,250
940,405,5,-5,250
935,410,5,-5,250
930,415,5,-5,250
925,420,5,-5,250
920,425,5,-5,250
915,430,5,-5,250
910,435,5,-5,250
905,440,5,-5,250
900,445,5,-5,250
895,450,5,-5,250
890,455,5,-5,250
885,460,5,-5,250
880,465,5,-5,250
875,460,5,5,250
870,455,5,5,250
865,450,5,5,250
860,445,5,5,250
855,440,5,5,250
850,435,5,5,250
845,430,5,5,250
840,425,5,5,250
835,420,5,5,250
830,415,5,5,250
825,410,5,5,250
820,405,5,5,250
815,400,5,5,250
810,395,5,5,250
805,390,5,5,250
800,385,5,5,250
795,380,5,5,250
790,375,5,5,250
785,370,5,5,250
780,365,5,5,250
775,360,5,5,250
770,355,5,5,250
765,350,5,5,250
760,345,5,5,250
755,340,5,5,250
750,335,5,5,250
745,330,5,5,250
740,325,5,5,250
735,320,5,5,250
730,315,5,5,250
725,310,5,5,250
720,305,5,5,250
715,300,5,5,250
710,295,5,5,250
705,290,5,5,250
700,285,5,5,250
695,280,5,5,250
690,275,5,5,250
685,270,5,5,250
680,265,5,5,250
675,260,5,5,250
670,255,5,5,250
665,250,5,5,250
660,245,5,5,250
655,240,5,5,250
650,235,5,5,250
645,230,5,5,250
640,225,5,5,250
635,220,5,5,250
630,215,5,5,250
625,210,5,5,250
620,205,5,5,245
615,200,5,5,240
610,195,5,5,235
605,190,5,5,230
600,185,5,5,225
595,180,5,5,220
590,175,5,5,215
585,170,5,5,210
580,165,5,5,210
575,160,5,5,210
570,155,5,5,210
565,150,5,5,210
560,145,5,5,210
555,140,5,5,210
550,135,5,5,210
545,130,5,5,210
540,125,5,5,210
535,120,5,5,210
530,115,5,5,210
525,110,5,5,210
520,105,5,5,210
515,100,5,5,210
510,95,5,5,210
505,90,5,5,210
500,85,5,5,210
495,80,5,5,210
490,75,5,5,210
485,70,5,5,210
480,65,5,5,210
475,60,5,5,210
470,55,5,5,210
465,50,5,5,210
460,45,5,5,210
455,40,5,5,210
450,35,5,5,210
445,40,5,-5,210
440,45,5,-5,210
435,50,5,-5,210
430,55,5,-5,210
425,60,5,-5,210
420,65,5,-5,210
415,70,5,-5,210
410,75,5,-5,210
405,80,5,-5,210
400,85,5,-5,210
395,90,5,-5,210
390,95,5,-5,210
385,100,5,-5,210
380,105,5,-5,210
375,110,5,-5,210
370,115,5,-5,210
365,120,5,-5,210
360,125,5,-5,210
355,130,5,-5,210
350,135,5,-5,210
345,140,5,-5,210
340,145,5,-5,210
335,150,5,-5,210
330,155,5,-5,210
325,160,5,-5,210
320,165,5,-5,210
315,170,5,-5,210
310,175,5,-5,210
305,180,5,-5,210
300,185,5,-5,210
295,190,5,-5,210
290,195,5,-5,210
285,200,5,-5,210
280,205,5,-5,210
275,210,5,-5,210
270,215,5,-5,210
265,220,5,-5,210
260,225,5,-5,210
255,230,5,-5,210
250,235,5,-5,215
245,240,5,-5,220
240,245,5,-5,225
235,250,5,-5,230
230,255,5,-5,235
225,260,5,-5,240
220,265,5,-5,245
215,270,5,-5,250
210,275,5,-5,255
205,280,5,-5,260
200,285,5,-5,265
195,290,5,-5,270
190,295,5,-5,275
185,300,5,-5,280
180,305,5,-5,285
175,310,5,-5,290
170,315,5,-5,295
165,320,5,-5,300
160,325,5,-5,305
155,330,5,-5,310
150,335,5,-5,315
145,340,5,-5,320
140,345,5,-5,325
135,350,5,-5,330
130,355,5,-5,335
125,360,5,-5,340
120,365,5,-5,345
115,370,5,-5,350
110,375,5,-5,355
105,380,5,-5,360
100,385,5,-5,365
95,390,5,-5,370
90,395,5,-5,375
85,400,5,-5,380
80,405,5,-5,380
75,410,5,-5,380
70,415,5,-5,380
65,420,5,-5,380
60,425,5,-5,380
55,430,5,-5,380
50,435,5,-5,380
45,440,5,-5,380
40,445,5,-5,380
40,455,-5,-5,380
45,460,-5,-5,380
50,465,-5,-5,380
55,460,-5,5,380
60,455,-5,5,380
65,450,-5,5,380
70,445,-5,5,380
75,440,-5,5,380
80,435,-5,5,380
85,430,-5,5,380
90,425,-5,5,380
95,420,-5,5,380
100,415,-5,5,380
105,410,-5,5,380
110,405,-5,5,380
115,400,-5,5,380
120,395,-5,5,380
125,390,-5,5,380
130,385,-5,5,380
135,380,-5,5,380
140,375,-5,5,380
145,370,-5,5,380
150,365,-5,5,380
155,360,-5,5,380
160,355,-5,5,380
165,350,-5,5,380
170,345,-5,5,380
175,340,-5,5,380
180,335,-5,5,380
185,330,-5,5,380
190,325,-5,5,380
195,320,-5,5,380
200,315,-5,5,380
205,310,-5,5,380
210,305,-5,5,380
215,300,-5,5,380
220,295,-5,5,380
225,290,-5,5,380
230,285,-5,5,380
235,280,-5,5,380
240,275,-5,5,380
245,270,-5,5,380
250,265,-5,5,380
255,260,-5,5,380
260,255,-5,5,380
265,250,-5,5,380
270,245,-5,5,380
275,240,-5,5,380
280,235,-5,5,380
285,230,-5,5,380
290,225,-5,5,380
295,220,-5,5,380
300,215,-5,5,380
305,210,-5,5,380
310,205,-5,5,380
315,200,-5,5,380
320,195,-5,5,380
325,190,-5,5,380
330,185,-5,5,380
335,180,-5,5,380
340,175,-5,5,380
345,170,-5,5,380
350,165,-5,5,380
355,160,-5,5,380
360,155,-5,5,380
365,150,-5,5,380
370,145,-5,5,380
375,140,-5,5,380
380,135,-5,5,380
385,130,-5,5,380
390,125,-5,5,380
395,120,-5,5,380
400,115,-5,5,380
405,110,-5,5,380
410,105,-5,5,380
415,100,-5,5,380
420,95,-5,5,380
425,90,-5,5,380
430,85,-5,5,380
435,80,-5,5,380
440,75,-5,5,380
445,70,-5,5,380
450,65,-5,5,380
455,60,-5,5,380
460,55,-5,5,380
465,50,-5,5,380
470,45,-5,5,380
475,40,-5,5,380
480,35,-5,5,380
485,40,-5,-5,380
490,45,-5,-5,380
495,50,-5,-5,380
500,55,-5,-5,380
505,60,-5,-5,380
510,65,-5,-5,380
515,70,-5,-5,380
520,75,-5,-5,380
525,80,-5,-5,380
530,85,-5,-5,380
535,90,-5,-5,380
540,95,-5,-5,380
545,100,-5,-5,380
550,105,-5,-5,380
555,110,-5,-5,380
560,115,-5,-5,380
565,120,-5,-5,380
570,125,-5,-5,380
575,130,-5,-5,380
580,135,-5,-5,380
585,140,-5,-5,380
590,145,-5,-5,380
595,150,-5,-5,380
600,155,-5,-5,380
605,160,-5,-5,380
610,165,-5,-5,380
615,170,-5,-5,380
620,175,-5,-5,380
625,180,-5,-5,380
630,185,-5,-5,380
635,190,-5,-5,380
640,195,-5,-5,380
645,200,-5,-5,380
650,205,-5,-5,380
655,210,-5,-5,380
660,215,-5,-5,380
665,220,-5,-5,380
670,225,-5,-5,380
675,230,-5,-5,380
680,235,-5,-5,380
685,240,-5,-5,380
690,245,-5,-5,380
695,250,-5,-5,380
700,255,-5,-5,380
705,260,-5,-5,380
710,265,-5,-5,380
715,270,-5,-5,380
720,275,-5,-5,380
725,280,-5,-5,380
730,285,-5,-5,380
735,290,-5,-5,380
740,295,-5,-5,380
745,300,-5,-5,380
750,305,-5,-5,380
755,310,-5,-5,380
760,315,-5,-5,380
765,320,-5,-5,380
770,325,-5,-5,380
775,330,-5,-5,380
780,335,-5,-5,380
785,340,-5,-5,380
790,345,-5,-5,380
795,350,-5,-5,380
800,355,-5,-5,380
805,360,-5,-5,380
810,365,-5,-5,380
815,370,-5,-5,380
820,375,-5,-5,380
825,380,-5,-5,380
830,385,-5,-5,380
835,390,-5,-5,380
840,395,-5,-5,380
845,400,-5,-5,380
850,405,-5,-5,380
855,410,-5,-5,380
860,415,-5,-5,380
865,420,-5,-5,380
870,425,-5,-5,380
875,430,-5,-5,380
880,435,-5,-5,380
885,440,-5,-5,380
890,445,-5,-5,380
895,450,-5,-5,380
900,455,-5,-5,380
905,460,-5,-5,380
910,465,-5,-5,380
915,460,-5,5,380
920,455,-5,5,380
925,450,-5,5,380
930,445,-5,5,380
935,440,-5,5,380
940,435,-5,5,380
945,430,-5,5,380
950,425,-5,5,380
955,420,-5,5,380
960,415,-5,5,380
965,410,-5,5,380
970,405,-5,5,380
975,400,-5,5,380
980,395,-5,5,380
985,390,-5,5,380
960,245,5,5,200
955,240,5,5,200
950,235,5,5,200
945,230,5,5,200
940,225,5,5,200
935,220,5,5,200
930,215,5,5,200
925,210,5,5,200
920,205,5,5,200
915,200,5,5,200
910,195,5,5,200
905,190,5,5,200
900,185,5,5,200
895,180,5,5,200
890,175,5,5,200
885,170,5,5,200
880,165,5,5,200
875,160,5,5,200
870,155,5,5,200
865,150,5,5,200
860,145,5,5,200
855,140,5,5,200
850,135,5,5,200
845,130,5,5,200
840,125,5,5,200
835,120,5,5,200
830,115,5,5,200
825,110,5,5,200
820,105,5,5,200
815,100,5,5,200
810,95,5,5,200
805,90,5,5,200
800,85,5,5,200
795,80,5,5,200
790,75,5,5,200
785,70,5,5,200
780,65,5,5,200
775,60,5,5,200
770,55,5,5,200
765,50,5,5,200
760,45,5,5,200
755,40,5,5,200
750,35,5,5,200
745,40,5,-5,200
740,45,5,-5,200
735,50,5,-5,200
730,55,5,-5,200
725,60,5,-5,200
720,65,5,-5,200
715,70,5,-5,200
710,75,5,-5,200
705,80,5,-5,200
700,85,5,-5,200
695,90,5,-5,200
690,95,5,-5,195
685,100,5,-5,190
680,105,5,-5,185
675,110,5,-5,180
670,115,5,-5,175
665,120,5,-5,170
660,125,5,-5,165
655,130,5,-5,160
650,135,5,-5,160
645,140,5,-5,160
640,145,5,-5,160
635,150,5,-5,160
630,155,5,-5,160
625,160,5,-5,160
620,165,5,-5,160
615,170,5,-5,160
610,175,5,-5,160
605,180,5,-5,160
600,185,5,-5,160
595,190,5,-5,160
590,195,5,-5,160
585,200,5,-5,160
580,205,5,-5,160
575,210,5,-5,160
570,215,5,-5,155
565,220,5,-5,150
560,225,5,-5,145
555,230,5,-5,140
550,235,5,-5,135
545,240,5,-5,130
540,245,5,-5,125
535,250,5,-5,120
530,255,5,-5,120
525,260,5,-5,120
520,265,5,-5,120
515,270,5,-5,120
510,275,5,-5,120
505,280,5,-5,120
500,285,5,-5,120
495,290,5,-5,120
490,295,5,-5,120
485,300,5,-5,120
480,305,5,-5,120
475,310,5,-5,120
470,315,5,-5,120
465,320,5,-5,120
460,325,5,-5,120
455,330,5,-5,120
450,335,5,-5,120
445,340,5,-5,120
440,345,5,-5,120
435,350,5,-5,120
430,355,5,-5,120
425,360,5,-5,120
420,365,5,-5,120
415,370,5,-5,120
410,375,5,-5,120
405,380,5,-5,120
400,385,5,-5,120
395,390,5,-5,120
390,395,5,-5,120
385,400,5,-5,120
380,405,5,-5,120
375,410,5,-5,120
370,415,5,-5,120
365,420,5,-5,120
360,425,5,-5,120
355,430,5,-5,120
350,435,5,-5,120
345,440,5,-5,120
340,445,5,-5,120
335,450,5,-5,120
330,455,5,-5,120
325,460,5,-5,120
320,465,5,-5,120
315,460,5,5,120
310,455,5,5,120
305,450,5,5,120
300,445,5,5,120
